tracking_id	AU-Ma-4C_FPKM	AU-Ma-30C_FPKM	AU-Fe-4C_FPKM	AU-Fe-30C_FPKM	SU-Fe-4C_FPKM	SU-Fe-30C_FPKM	SU-Hem-4C_FPKM	SU-Hem-30C_FPKM
evm.TU.contig_33317	0	0	0	0	0	0	0	0
evm.TU.contig_33359	50.9629	26.6268	66.4733	33.4365	150.479	20.0638	83.4624	14.4389
evm.TU.contig_33362	0	0	15.7769	0	0	0	0	0
evm.TU.contig_33369	0	0	0	0	0	0	0	0
evm.TU.contig_33370	0.441443	0	0	0	0	0	0	0
evm.TU.contig_33371	1.31841	3.24856	0.887678	1.36828	0.428193	0.719694	0.629527	0.200629
evm.TU.contig_33380	15.3436	24.1705	11.9526	12.438	4.1532	24.6624	4.03451	23.7661
evm.TU.contig_33382	0.765015	0	1.00995	1.04086	2.87645	0	0	0
evm.TU.contig_33386	6.23156	8.33872	8.31617	5.05865	8.91722	2.47491	7.50321	5.1936
evm.TU.contig_33396	0	0	0	0	0	0	0	0
evm.TU.contig_33425	0	0	0	0	0	0	0	0
evm.TU.contig_33437	0	0	0	0	0	0	0	0
evm.TU.contig_33447	0	0	0	0	0	0	0	0
evm.TU.contig_33449	0	0	0	0	0	0	0	0
evm.TU.contig_33459	0	0	0	0	0	0	0	0
evm.TU.contig_33460	0	0.0770454	0.204303	0.0780662	0.12805	0.130727	0	0.0242122
evm.TU.contig_33461	0	0	0	0	0	0	0	0
evm.TU.contig_33464	1.0884	2.76939	3.80001	7.10249	8.58745	23.1416	6.47992	23.4541
evm.TU.contig_33471	0	0	0	0	0	0	0	0
evm.TU.contig_33491	0	0	0	0	0	0	0	0
evm.TU.contig_33503	0	0	0	0	0	0	0	0
evm.TU.contig_33516	76.8207	160.226	104.598	185.498	103.846	92.8572	124.689	97.6877
evm.TU.contig_33526	155.023	49.506	168.541	44.2493	152.191	38.0213	143.312	40.0518
evm.TU.contig_33531	27.0787	6.49814	26.2059	9.42283	9.26371	6.88796	12.8186	5.92412
evm.TU.contig_33536	0	0	0	0	0	0	0	0
evm.TU.contig_33557	0.436708	0	0.413096	0.329105	1.13694	0	0.861584	0.195472
evm.TU.contig_33572	0	0	0.0654168	0	0.0557043	0	0	0
evm.TU.contig_33573	0	0.967332	1.09742	0.551823	1.9246	0.765144	0	0.313565
evm.TU.contig_33583	14.4665	12.1078	10.4929	7.01687	9.77083	6.52043	8.15782	13.0752
evm.TU.contig_33595	2.11885	7.72879	2.04814	7.06387	10.7409	12.4291	8.76326	11.5876
evm.TU.contig_33608	0	0	2.5139	0	1.77093	0	0	0
evm.TU.contig_33612	0	0	0	0	0	0	0	0
evm.TU.contig_33643	0.189716	0	0.0903754	0	0.138927	0	0	0
evm.TU.contig_33658	227.855	48.5336	332.693	49.2712	65.0659	39.7214	60.5042	48.127
evm.TU.contig_33660	0	0	0	0	0	0	0	0
evm.TU.contig_33663	190.558	137.852	244.062	131.51	111.211	76.1922	108.026	73.7757
evm.TU.contig_33680	7.05207	0	0	0	0	0	0	0
evm.TU.contig_33684	0	0	3.3367	0	0	0	0	0
evm.TU.contig_33689	0	0	0	0	0	0	0	0
evm.TU.contig_33695	19.4002	25.5692	27.9735	28.1039	5.3075	14.5959	10.6488	10.0931
evm.TU.contig_33708	0	0	0	0	0	0	0	0
evm.TU.contig_33709	0	0	0	0	0	0	0	0
evm.TU.contig_33713	0	0	0	0	0	0	0	0
evm.TU.contig_33722	701.941	280.796	410.549	274.197	290.048	169.122	364.821	203.338
evm.TU.contig_33735	0	0	0	0	0	0	0	0
evm.TU.contig_33736	0	0	0	0	0	0	0	0
evm.TU.contig_33751	0	0	0	0	0	0	0	0
evm.TU.contig_33760	57.242	61.7483	82.591	56.5585	51.7734	54.086	47.9272	60.567
evm.TU.contig_33764	0	0	0	0	0	0	0	0
evm.TU.contig_33769	0	0	0	0	0	0	0	0
evm.TU.contig_33773	993.42	855.115	883.082	780.427	1389.52	1244.07	1428.76	1120.11
evm.TU.contig_33822	0	0	0	0	0	0	0	0
evm.TU.contig_33832	0	0	0	0	0	0	0	0
evm.TU.contig_33833	35.4842	29.8715	49.7798	35.4453	73.2068	19.4419	92.1852	16.3607
evm.TU.contig_33845	127.167	452.219	181.637	516.524	174.271	266.591	72.6065	323.455
evm.TU.contig_33846	11.5907	35.6737	5.95834	43.376	24.1277	38.35	23.6915	34.7079
evm.TU.contig_33848	28.4033	33.9602	30.4012	40.7603	7.69327	19.9813	11.5043	23.5517
evm.TU.contig_33856	0	0	0	0	0	0	0	0
evm.TU.contig_33867	0	0	0	0	0	0	0	0
evm.TU.contig_33868	0	0	0	0	0	0	0	0
evm.TU.contig_33874	65.7785	58.5543	83.8387	51.8257	57.352	64.1733	56.1517	69.845
evm.TU.contig_33889	0	0	0	0	0	0	0	0
evm.TU.contig_33896	0.078664	0	0.237748	0	0.159293	0	0.146325	0
evm.TU.contig_33901	2.18811	2.4689	0.685481	0.512462	0.339815	0.10785	0.945554	0.0175268
evm.TU.contig_33902	276.846	460.571	323.932	553.777	648.865	385.617	809.655	364.672
evm.TU.contig_33903	0	0	0	0	0	0	0	0
evm.TU.contig_33908	356.59	1.34739	399.16	0.558164	298.086	3.96287	168.428	3.79177
evm.TU.contig_33913	0	0	0	0	0	0	0	0
evm.TU.contig_33915	26.1292	47.9637	38.098	46.1088	25.4171	37.4381	26.441	36.3719
evm.TU.contig_33939	0	0	0	0	0	0	0	0
evm.TU.contig_33943	0	0	0	0	0	0	0	0
evm.TU.contig_33949	0	0	0	0	0	0	0	0
evm.TU.contig_33966	34.0263	23.0989	33.9345	26.544	14.9746	28.3979	20.2748	29.3115
evm.TU.contig_33972	514.474	729.511	500.451	665.865	774.429	731.912	696.303	637.422
evm.TU.contig_33984	67.8549	56.9778	83.0552	49.4164	44.3911	28.2076	52.577	31.0557
evm.TU.contig_33990	42.9512	41.6629	46.8007	39.1109	33.5401	43.1011	35.7724	40.5298
evm.TU.contig_34009	0	0	0	0	0	0	0	0
evm.TU.contig_34016	0	0	0.23567	0	0.963216	0	0.220001	0
evm.TU.contig_34024	418.087	868.663	777.364	530.587	160.483	349.926	111.561	255.571
evm.TU.contig_34034	42.2099	10.7211	54.446	14.2589	8.08311	11.007	17.3168	8.85639
evm.TU.contig_34038	0	0	0	0	0	0	0	0
evm.TU.contig_34042	0	0	0	0	0	0	0	0
evm.TU.contig_34044	0	0	0.0571577	0	0	0	0	0
evm.TU.contig_34045	3.11042	2.39872	2.70406	2.39524	4.92887	4.14289	8.25242	5.98322
evm.TU.contig_34066	0	0	0	0	0	0	0	0
evm.TU.contig_34071	6.87436	2.87	6.46254	4.1989	3.03304	2.19864	2.71225	2.29894
evm.TU.contig_34074	0	0	0	0	0	0	0	0
evm.TU.contig_34075	0.82551	0.523243	0.40143	0.565933	0.50858	0.500081	0.250371	0.320553
evm.TU.contig_34078	0.0932333	0	0.209122	0	0.299066	0	0.0652473	0
evm.TU.contig_34081	0	0	0	0	0	0	0	0
evm.TU.contig_34101	0	0	0	0	0	0	0	0
evm.TU.contig_34116	0	1.38831	4.39081	0	0.89008	0	0	1.29357
evm.TU.contig_34122	0	0.225843	0.19703	0.253543	6.98778	0	1.7967	0
evm.TU.contig_34132	0	0	0	0	0	0	0	0
evm.TU.contig_34134	30.6306	28.0225	42.2931	29.9741	13.0413	11.8993	12.4177	15.5487
evm.TU.contig_34135	1.77417	1.3573	1.13509	1.64886	1.05495	2.99608	2.04572	2.87852
evm.TU.contig_34143	0	0	0	0	0	0	0	0
evm.TU.contig_34151	1.50901	0	1.4805	0.335757	2.40519	0	0	0
evm.TU.contig_34152	0.807832	0.120541	1.28731	0.134698	0.10532	0	0.161975	0.0886358
evm.TU.contig_34168	18.5269	26.5984	20.324	26.6737	27.9868	38.606	38.4459	37.795
evm.TU.contig_34170	131.769	242.393	130.251	264.576	317.03	246.596	241.308	211.418
evm.TU.contig_34171	1.2972	7.19273	0.857943	5.74856	1.19628	65.8405	0.391238	77.099
evm.TU.contig_34181	0	0	0	0	0	0	0	0
evm.TU.contig_34187	0	0	0	0	0	0	0	0
evm.TU.contig_34203	0	0	0	0	0	0	0	0
evm.TU.contig_34212	1680.54	2351.68	0	0	1419.17	1810.59	3473.03	0
evm.TU.contig_34215	33.5419	38.1331	33.5271	40.4979	18.1229	38.8542	23.5362	36.6747
evm.TU.contig_34217	387.187	193.24	519.352	182.717	758.371	151.732	891.534	157.303
evm.TU.contig_34218	0	0	0	0	0	0	0	0
evm.TU.contig_34220	443.172	156.881	910.361	154.95	169.806	325.838	218.046	285.387
evm.TU.contig_34243	58.208	100.186	28.5407	35.7064	248.794	238.31	74.3781	217.137
evm.TU.contig_34248	0	0	0	0	0	0	0	0
evm.TU.contig_34251	57.3392	42.1248	74.7287	46.4488	64.6223	47.1366	72.7598	48.5064
evm.TU.contig_34256	0	0	0	0	0	0	0	0
evm.TU.contig_34259	0	0	0	0	0	0	0	0
evm.TU.contig_34274	0	0	0	0	0	0	0	0
evm.TU.contig_34278	2.75167	0	9.96834	0	5.30125	0	1.05456	0
evm.TU.contig_34279	42.1704	215.187	59.8663	215.24	42.1727	174.926	53.9243	178.04
evm.TU.contig_34290	30.1394	30.0374	40.3007	26.9013	25.8296	27.2165	39.0206	22.0808
evm.TU.contig_34298	0	0	0	0	0	0	0	0
evm.TU.contig_34334	0.0350381	0	0.0423857	0	0.157516	0	0.0430791	0
evm.TU.contig_34363	26.2617	12.4275	12.569	3.66181	81.6826	1.72936	11.6998	0.323358
evm.TU.contig_34370	0	0	0	0	0	0	0	0
evm.TU.contig_34393	0	0	0	0	0	0	0	0
evm.TU.contig_34411	0	0	0	0	0	0	0	0
evm.TU.contig_34418	0	0	0	0	0	0	0	0
evm.TU.contig_34419	51.2608	39.751	57.623	42.1538	39.35	40.1971	45.6264	37.5402
evm.TU.contig_34427	0	0	11.8485	0	0	0	0	0
evm.TU.contig_34438	6.80087	7.3684	6.02369	8.7513	5.6986	6.74433	5.23345	6.24082
evm.TU.contig_34455	55.011	57.404	81.1706	55.9277	47.1983	50.8221	54.0969	51.4591
evm.TU.contig_34463	0	0	0	0	0	0	0	0
evm.TU.contig_34467	0	0	0	0	0	0	0	0
evm.TU.contig_34471	0	0	0	0	0	0	0	0
evm.TU.contig_34472	0	0	0	0	0	0	0	0
evm.TU.contig_34479	0	0	0	0	0	0	0	0
evm.TU.contig_34480	1.17588	0.805614	3.99619	0.354556	7.44171	1.3034	1.44731	1.61804
evm.TU.contig_34485	14.9379	2.40633	0	12.1677	6.22062	0	2.47857	2.30327
evm.TU.contig_34487	38.4923	50.4708	52.6212	49.3128	30.3889	39.6522	29.5762	34.8446
evm.TU.contig_34499	0	0	0	0	0.427848	0	0.254354	0
evm.TU.contig_34502	0	0	0	0	0.186954	0	0	0
evm.TU.contig_34506	0	0	0	0	0	0	0	0
evm.TU.contig_34507	0	0	0	0	0	0	0	0
evm.TU.contig_34510	110.579	94.4588	143.724	86.9959	93.1875	78.8767	92.0437	77.6434
evm.TU.contig_34526	0	0	0	0	0	0	0	0
evm.TU.contig_34531	0	0	0	0	0	0	0	0
evm.TU.contig_34548	0	0	0	0	0	0	0	0
evm.TU.contig_34551	0	0	0	0	0	0	0	0
evm.TU.contig_34562	0	0	0	0	0	0	0	0
evm.TU.contig_34571	0.237367	0	0.596093	0	0	0	0	0
evm.TU.contig_34573	60.4805	78.7618	51.0454	50.567	13.7148	20.3228	22.0009	22.3027
evm.TU.contig_34582	43.2001	104.032	76.8731	90.1937	97.5925	28.8909	133.246	35.7456
evm.TU.contig_34583	0	0	0	0	11.0009	0	0	0
evm.TU.contig_34596	26.5475	23.5842	32.3958	21.6168	25.1492	27.0595	27.2746	23.9597
evm.TU.contig_34602	124.157	47.5459	189.441	42.9124	86.9194	73.1011	66.7422	65.9011
evm.TU.contig_34604	0	0	0	0	0	0	0	0
evm.TU.contig_34620	0	0	1.43663	0	0.54286	0	0	0
evm.TU.contig_34632	3.18924	2.2645	2.44448	1.37256	1.80298	1.88627	1.93594	1.03004
evm.TU.contig_34637	2.63767	1.98138	2.47968	1.5978	1.96805	1.75688	2.81589	2.21064
evm.TU.contig_34650	13.4044	13.0211	17.1475	12.0874	8.56494	6.11839	4.61044	9.85078
evm.TU.contig_34677	1.24872	0	0	0	0	0	0	0
evm.TU.contig_34680	621.29	0	1136.53	0	171.189	0	286.286	2.70313
evm.TU.contig_34684	24.6915	67.0159	39.4394	90.709	47.2423	54.7562	64.8293	51.2644
evm.TU.contig_34690	15.7105	29.6288	32.3001	23.3158	12.8778	7.45061	8.74225	12.2714
evm.TU.contig_34704	41.3473	51.7503	35.5289	49.9453	37.4192	56.0005	30.9002	59.8457
evm.TU.contig_34705	0	0	0	0	0	0	0	0
evm.TU.contig_34724	10.4057	4.90149	7.10745	10.9194	0.347179	4.23756	2.69842	3.29701
evm.TU.contig_34728	0	0.130741	0.0503972	0.0350626	0.136619	0	0	0.115256
evm.TU.contig_34730	2.07417	0	0	0	0.753944	0	0.654372	0
evm.TU.contig_34760	471.779	564.986	760.841	412.97	338.935	424.19	237.401	517.856
evm.TU.contig_34762	1.70021	2.17175	2.24204	2.43909	4.84991	2.31633	4.4484	2.00898
evm.TU.contig_34776	0	0	0	0	0	0	0	0
evm.TU.contig_34782	0	0	0	0	0	0	0	0
evm.TU.contig_34789	0	0.162301	0.331202	0.111786	0.119685	0.0981048	0	0
evm.TU.contig_34790	0	0	0	0	0	0	0	0
evm.TU.contig_34798	15.7559	7.35424	18.7292	8.30929	3.88168	8.14254	4.36376	5.51964
evm.TU.contig_34800	0	0	0	0	0	0	0	0
evm.TU.contig_34818	358.044	301.346	402.473	246.956	195.81	178.634	297.749	207.508
evm.TU.contig_34822	0	0	0	0	0	0	0	0
evm.TU.contig_34836	0.166663	0	0	0.0485636	0.309632	0.0729962	0.0924361	0
evm.TU.contig_34837	0	0	0	0	0	0	0	0
evm.TU.contig_34848	23.8249	13.9305	38.4518	24.552	32.6442	14.6702	23.276	21.2587
evm.TU.contig_34860	0.308446	0.0655718	0.149905	0.0916993	0.447662	0.0381058	0.298568	0
evm.TU.contig_34877	0	0	0	0	0	0	0	0
evm.TU.contig_34878	0	0	0	0	0.187796	0	0.07064	0
evm.TU.contig_34880	0	0	0	0	0	0	0	0
evm.TU.contig_34884	0	0	0	0	0	0	0	0
evm.TU.contig_34889	3.79153	8.58867	3.21426	12.3952	4.75485	14.8085	4.50727	14.0125
evm.TU.contig_34891	0	0	0	0	0	0	0	0
evm.TU.contig_34892	0.412551	0.0835554	0	0	0	0.0829936	0.0571848	0
evm.TU.contig_34894	17.8143	20.9893	17.61	20.1695	25.1475	23.8335	18.4562	20.6173
evm.TU.contig_34898	6.346	43.3413	4.31546	30.3432	3.58218	14.316	3.95922	21.5191
evm.TU.contig_34911	7.14954	12.6696	5.56415	5.83121	8.66881	9.24247	5.75547	14.2511
evm.TU.contig_34913	45.1763	50.6113	56.3158	42.6763	23.0945	38.0852	25.1215	37.6306
evm.TU.contig_34917	0.239879	0	0.168987	0	0.227946	0	0.0823638	0
evm.TU.contig_34921	0	0	0	0	0	0	0	0
evm.TU.contig_34924	0	0	0	0	0	0	0	0
evm.TU.contig_34955	0	0	0	0	0	0	0	0
evm.TU.contig_34956	0	0	0	0	0	0	0	0
evm.TU.contig_34976	0	0	0	0	0	0	0	0
evm.TU.contig_34978	0	0	0	0	2.60912	0	4.34903	0
evm.TU.contig_34984	16.8325	8.65285	16.292	7.44596	9.86347	22.0534	6.32982	16.1897
evm.TU.contig_34987	26.1996	51.2801	114.469	45.2618	18.3003	36.6098	15.5564	42.8466
evm.TU.contig_34989	32.9973	41.6727	36.1999	44.3609	22.8026	33.0368	22.527	32.8166
evm.TU.contig_34995	0	0	0	0	0	0	0	0
evm.TU.contig_35001	0	0	0	0	0	0	0	0
evm.TU.contig_35003	0	0	0	0	0	0	0	0
evm.TU.contig_35007	0	0	0	0	0	0	0	0
evm.TU.contig_35009	0	0	0	0	0	0	0	0
evm.TU.contig_35010	2.20607	3.84312	3.25693	4.42343	5.5084	4.89873	6.40085	5.83695
evm.TU.contig_35031	0	0	0	0	0	0	0	0
evm.TU.contig_35039	0	0	0	0	0	0	0	0
evm.TU.contig_35043	0	1.55057	0.59809	0.312768	0	1.71647	0.414387	0
evm.TU.contig_35045	0.805327	2.88475	0.844272	2.88267	0.43744	3.60684	0.933417	3.16376
evm.TU.contig_35052	58.9063	29.588	61.2855	39.704	55.9071	20.2356	47.6055	29.9651
evm.TU.contig_35056	25.6242	27.5665	34.4942	22.4483	20.8419	7.18297	13.7036	16.8249
evm.TU.contig_35058	0	0	0	0	0	0	0	0
evm.TU.contig_35073	0.0730753	0	0.0850168	0	0	0.110982	0	0.0490915
evm.TU.contig_35076	0	0	0	0	0	0	0	0
evm.TU.contig_35090	0	0	0	0	0	0	0	0
evm.TU.contig_35103	0.22468	0	0.510741	0	0	0	0	0
evm.TU.contig_35109	83.5421	23.6045	116.322	23.4244	69.5256	24.6973	68.3264	22.879
evm.TU.contig_35112	154.266	163.598	186.933	150.234	138.619	182.717	122.164	160.223
evm.TU.contig_35114	10.897	9.88007	15.8921	9.27851	7.03372	11.4947	7.48877	11.7508
evm.TU.contig_35116	0	0	0	0	0	0	0	0
evm.TU.contig_35126	37.4036	46.3534	37.337	42.3284	33.6363	41.8235	36.7437	32.365
evm.TU.contig_35130	32.2848	38.5821	27.2215	31.7958	49.8322	26.6654	40.6281	27.039
evm.TU.contig_35137	194.534	183.754	198.39	162.084	179.6	201.567	154.098	182.951
evm.TU.contig_35142	30.6013	37.2309	52.2635	45.4685	21.8425	33.9757	23.1925	39.5146
evm.TU.contig_35152	0	0	0	0	0	0	0	0
evm.TU.contig_35158	0	0	0	0	0	0	0	0
evm.TU.contig_35177	0	0	0	0	0	0	0	0
evm.TU.contig_35178	0	0	0	0	0	0	0	0
evm.TU.contig_35193	0	0	0	0	0	0	0	0
evm.TU.contig_35194	0	0	0	0	0	0	0	0
evm.TU.contig_35203	0	0	0	0	0	0	0	0
evm.TU.contig_35206	32.5984	31.8106	38.4166	30.9328	27.5506	42.7244	36.0147	46.751
evm.TU.contig_35212	0	0	0	0	0	0	0	0
evm.TU.contig_35213	18.6061	26.2249	18.8919	26.681	22.6055	31.5386	17.2994	33.5343
evm.TU.contig_35221	0	0	0	0	1.14691	0	0	0
evm.TU.contig_35224	12.7903	21.248	12.963	18.7976	7.39382	17.1678	8.35873	16.4439
evm.TU.contig_35230	0	0	0	0	0	0	0	0
evm.TU.contig_35235	0	0	0	0	0	0	0	0
evm.TU.contig_35242	29.5686	31.7765	33.5291	32.4775	27.2277	30.1715	28.8087	34.9915
evm.TU.contig_35265	0	0	0	0	0	0	0	0
evm.TU.contig_35268	0	0	0	0	0	0	0	0
evm.TU.contig_35275	18.8375	11.0464	10.1547	9.659	8.96275	97.2147	7.61513	94.4716
evm.TU.contig_35287	66.1637	86.9551	61.6041	76.5747	29.1072	76.5972	26.9323	70.2002
evm.TU.contig_35309	0	0	0	0	0	0	0	0
evm.TU.contig_35311	0	0	0	0	0	0	0	0
evm.TU.contig_35313	0	0	0	0	0	0	0	0
evm.TU.contig_35330	0	0	0	0	0	0	0	0
evm.TU.contig_35335	0	0	0	0	0	0	0	0
evm.TU.contig_35339	0	0	0	0	0	0	0	0
evm.TU.contig_35349	0	0	0	0	0	0	0	0
evm.TU.contig_35364	0.278467	0.17277	0.906133	0	0.673387	0	0.244934	0
evm.TU.contig_35370	132.351	163.693	129.203	127.822	101.491	95.575	53.8077	72.3906
evm.TU.contig_35379	25.9023	23.16	27.5553	22.8174	29.8465	24.3763	31.2457	26.8827
evm.TU.contig_35384	0	0	0	0	0	0	0	0
evm.TU.contig_35388	0	0	0	0	0	0	0	0
evm.TU.contig_35403	0	0	0	0	0	0	0	0
evm.TU.contig_35429	0	0	0	0	0	0	0	0
evm.TU.contig_35430	2.48255	1.56718	2.60187	1.64855	3.33487	0.784206	5.77393	0.698901
evm.TU.contig_35435	0	0	0	0	0	0	0	0
evm.TU.contig_35436	0	0	0	0	0	0	0	0
evm.TU.contig_35438	0	0	0	0	0	0	0	0
evm.TU.contig_35439	0	0	0	0	0.705552	0	0	0
evm.TU.contig_35451	0	0	0	0	0	0	0	0
evm.TU.contig_35456	0	0	0	0	0	0	0	0
evm.TU.contig_35458	0	0	0	0	0	0	0	0
evm.TU.contig_35461	18.2419	8.32144	0	7.29115	0	0	0	8.79168
evm.TU.contig_35476	66.4812	53.4181	63.4352	59.7811	66.088	57.6833	90.9824	52.9511
evm.TU.contig_35483	11.554	26.9391	8.3785	30.8219	2.40758	14.7356	2.99269	14.8803
evm.TU.contig_35493	100.536	176.364	140.205	159.384	117.105	187.04	85.4477	205.801
evm.TU.contig_35494	85.8341	155.083	100.623	51.9319	52.6708	31.8609	37.5467	55.6902
evm.TU.contig_35497	0	0	0	0	0	0	0	0
evm.TU.contig_35504	0.794052	0	0.298501	0	0.313083	0.393143	0.445281	0.247209
evm.TU.contig_35510	0	0	0	0	0	0	0	0
evm.TU.contig_35522	0	0	0	0	0	0	0	0
evm.TU.contig_35527	0.416552	0	0	0	3.359	0	0	0
evm.TU.contig_35531	135.208	303.483	162.512	312.485	115.679	183.525	141.591	176.172
evm.TU.contig_35551	0	0	0	0	0	0	0	0
evm.TU.contig_35553	0	0	0.81058	0	0	0	0	0
evm.TU.contig_35556	55.7972	72.5701	67.2614	53.2814	36.1594	47.4602	34.3225	43.6626
evm.TU.contig_35560	4.12723	5.03882	1.95395	1.67838	3.67584	2.56041	1.35222	3.0386
evm.TU.contig_35562	0	0	0	0	0	0	0	0
evm.TU.contig_35564	135.834	126	242.7	108.063	97.5617	99.4866	114.771	89.609
evm.TU.contig_35575	0	0	0	0	0.605522	0	0	0
evm.TU.contig_35582	168.918	177.258	200.042	168.4	188.195	124.215	162.43	142.105
evm.TU.contig_35614	0.119052	0	0	0	0	0	0	0
evm.TU.contig_35625	37.9594	41.9706	35.913	30.2527	20.1869	21.5449	19.4565	19.3363
evm.TU.contig_35632	16.0416	0	11.8513	0	8.16137	4.07391	6.48732	3.18285
evm.TU.contig_35640	107.888	209.198	106.772	218.448	142.707	134.267	122.865	125.98
evm.TU.contig_35647	0.754817	0	3.81919	0.174772	1.04795	0.166447	0.873926	0.166378
evm.TU.contig_35655	13.3609	13.7833	16.1557	13.708	10.4751	15.415	13.2033	15.4666
evm.TU.contig_35658	0.348795	0	0.242795	0	0	0	0.205696	0
evm.TU.contig_35659	103.621	9.19375	121.369	3.84757	18.7914	3.97638	23.0643	4.23634
evm.TU.contig_35667	1.76923	0.414438	0.692923	1.08959	0.449638	0.251888	0.0923587	0
evm.TU.contig_35683	59.2599	49.4824	83.6977	49.6427	68.1199	64.3143	52.5063	73.9057
evm.TU.contig_35686	25.9181	25.5435	27.5524	24.2567	34.2096	26.1988	23.7009	26.092
evm.TU.contig_35687	30.4393	22.2604	34.1699	16.0186	31.3624	22.7295	28.2165	23.9434
evm.TU.contig_35697	0	0	0	0	0	0	0	0
evm.TU.contig_35704	47.3527	56.7077	113.328	60.1453	77.0247	74.6705	53.8114	88.2222
evm.TU.contig_35706	6.33476	5.51791	5.98924	2.58736	2.39457	1.42096	3.25796	1.40389
evm.TU.contig_35712	0	0	0	0	0	0	0	0
evm.TU.contig_35713	0	0	0	0	0.46412	0	0	0
evm.TU.contig_35723	149.528	74.2252	364.901	72.5599	135.691	82.7365	126.016	68.4775
evm.TU.contig_35741	82.4607	112.178	50.0017	141.768	50.1531	56.7562	50.2042	59.4311
evm.TU.contig_35743	0	0	0	0	0	0	0	0
evm.TU.contig_35744	0	0	0	0	0	0	0	0
evm.TU.contig_35751	0	0	0.104631	0	0.178684	0	0	0
evm.TU.contig_35752	0	0	0	0	0	0	0	0
evm.TU.contig_35762	0	0	0	0	0	0	0.52176	0
evm.TU.contig_35768	0	0	0	0	0	0	0	0
evm.TU.contig_35773	3.66806	10.583	4.14538	12.7081	7.4491	20.501	6.46124	21.7153
evm.TU.contig_35789	11.0981	17.5035	10.6092	15.6011	10.1116	11.1914	9.22738	10.9459
evm.TU.contig_35792	0	0	0	0	0	0	0	0
evm.TU.contig_35795	0	0	0	0	0	0	0	0
evm.TU.contig_35804	0	0	0	0	0	0	0	0
evm.TU.contig_35819	14.6034	17.5324	14.7126	17.3529	13.8739	16.5744	12.602	17.6089
evm.TU.contig_35820	0	0	0	0	0	0	0	0
evm.TU.contig_35821	0	0	0	0	0	0	0	0
evm.TU.contig_35822	0	0	0	0	0	0	0	0
evm.TU.contig_35835	0	0	0	0	0	0	0	0
evm.TU.contig_35846	0	0	0.376421	0	0	0	0	0
evm.TU.contig_35855	4.96335	2.31864	1.85993	3.00755	1.62083	1.03014	1.90028	0.372573
evm.TU.contig_35860	0	0	0	0	0	0	0	0
evm.TU.contig_35868	0	0	0	0	0	0	0	0
evm.TU.contig_35870	46.1231	8.24484	52.8161	5.55954	10.815	2.80931	20.2224	3.88681
evm.TU.contig_35881	73.2521	73.6477	81.3498	66.3726	105.329	56.1732	53.3217	60.4021
evm.TU.contig_35890	0	0	0	0	0	0	0	0
evm.TU.contig_35900	0	0	0	0	0	0	0	0
evm.TU.contig_35906	11.5539	24.9782	27.6979	15.4431	18.3869	13.4354	10.1867	13.9523
evm.TU.contig_35912	9.0552	6.65756	7.95038	6.27982	5.3582	4.15137	4.58708	4.05824
evm.TU.contig_35913	0	0	0	0	0	0	0	0
evm.TU.contig_35915	22.7043	13.4627	28.1312	24.4573	12.9208	23.2843	9.02317	14.9746
evm.TU.contig_35924	0.377379	0.673177	0.468328	0.388369	0.71799	0.248615	0.455595	0.613688
evm.TU.contig_35927	0.410024	0	0.766051	0	0.605522	0	0	0
evm.TU.contig_35933	74.9789	164.285	82.4675	191.828	145.635	180.58	134.372	161.309
evm.TU.contig_35936	5.65016	6.89649	7.46415	7.74114	3.73255	4.62598	3.55909	4.9274
evm.TU.contig_35938	106.603	159.762	174.89	111.761	45.9351	75.8579	36.5727	65.6496
evm.TU.contig_35939	16.6361	25.9757	19.0196	26.4077	13.9246	24.0209	19.9933	24.0564
evm.TU.contig_35967	0	0	0	0	0	0	0	0
evm.TU.contig_35996	0	0	0	0	0	0	0	0
evm.TU.contig_36005	0	0	0	0	0	0	0	0
evm.TU.contig_36006	30.9628	41.3753	35.0692	17.3022	32.6651	27.0192	28.0004	42.4971
evm.TU.contig_36007	24.336	26.1037	26.0237	22.7793	20.3602	19.7634	20.3517	19.6893
evm.TU.contig_36011	0	0	0	0	4.12157	0	0	0
evm.TU.contig_36025	0	0	0	0	0	0	0	0
evm.TU.contig_36026	0	0	0	0	0	0	0	0
evm.TU.contig_36028	0	0	0	0	0	0	0	0
evm.TU.contig_36032	0	0	0	0	0	0	0	0
evm.TU.contig_36043	7.03305	0.408005	4.42908	0.232421	1.26292	0.181911	1.20927	0
evm.TU.contig_36044	0	0	0	0	0	0	0	0
evm.TU.contig_36046	0	0	0	0	0	0	0	0
evm.TU.contig_36052	0	0	0	0	0	0	0	0
evm.TU.contig_36086	2.22318	1.13179	3.01087	1.53105	0.971218	0.346275	0.406799	0.802438
evm.TU.contig_36087	0	0	0	0	0	0	0	0
evm.TU.contig_36099	165.166	293.539	424.895	260.969	62.5561	147.85	49.5323	128.422
evm.TU.contig_36103	26.5526	39.8469	34.8426	55.8145	41.0194	58.0617	38.3584	65.8882
evm.TU.contig_36104	23.7741	97.0076	24.4241	89.6215	28.9783	64.591	26.6435	64.2089
evm.TU.contig_36105	11.7598	12.3832	15.0499	11.9319	9.19363	11.7458	7.7461	12.8303
evm.TU.contig_36119	0	0	0	0	0	0	0	0
evm.TU.contig_36123	0	0	0	0	0	0	0	0
